id;cidade;id_estado;latitude;longitude;cod_ibge;cod_ddd;area_km
3183;Ribeira do Piauí;17;-7.69096000;-42.71336000;2208874;89;1012.48
3184;Pedro Laurentino;17;-8.06656000;-42.28899000;2207934;89;870.34
3185;Campinas do Piauí;17;-7.65993000;-41.88126000;2202109;89;831.20
3186;Conceição do Canindé;17;-7.87703000;-41.59549000;2202802;89;831.41
3187;São Francisco de Assis do Piauí;17;-8.23658000;-41.68781000;2209658;89;1100.40
3188;Acauã;17;-8.21528000;-41.08167000;2200053;89;1279.59
3189;Paulistana;17;-8.13363000;-41.14627000;2207801;89;1969.91
3190;Betânia do Piauí;17;-8.14577000;-40.79631000;2201739;89;580.92
3191;Jacobina do Piauí;17;-7.93484000;-41.21073000;2205151;89;1370.70
3192;Queimada Nova;17;-8.57929000;-41.41836000;2208650;89;1284.67
3193;São João do Piauí;17;-8.36025000;-42.24887000;2210003;89;1527.77
3194;Capitão Gervásio Oliveira;17;-8.49282000;-41.81756000;2202455;89;1134.17
3195;Nova Santa Rita;17;-8.07516000;-42.05118000;2207959;89;909.73
3196;João Costa;17;-8.48982000;-42.41729000;2205359;89;1800.24
3197;Campo Alegre do Fidalgo;17;-8.38276950;-41.83736350;2202117;89;657.80
3198;Lagoa do Barro do Piauí;17;-8.48206000;-41.53187000;2205565;89;1329.67
3199;São Raimundo Nonato;17;-9.01666000;-42.69544000;2210607;89;2415.60
3200;Várzea Branca;17;-9.23845000;-42.96447000;2211357;89;450.76
3201;Bonfim do Piauí;17;-9.16500000;-42.87434000;2201929;89;289.21
3202;São Lourenço do Piauí;17;-9.16965000;-42.54626000;2210359;89;672.71
3203;Anísio de Abreu;17;-9.18711000;-43.05133000;2200707;89;337.88
3204;Jurema;17;-9.22158790;-43.12904570;2205532;89;1271.89
3205;São Braz do Piauí;17;-9.06471000;-42.99751000;2209559;89;656.36
3206;Dirceu Arcoverde;17;-9.34244000;-42.43454000;2203354;89;1017.06
3207;Fartura do Piauí;17;-9.48190000;-42.79072000;2203750;89;712.92
3208;Dom Inocêncio;17;-9.00338000;-41.97190000;2203453;89;3870.17
3209;Coronel José Dias;17;-4.24145000;-42.29065000;2202851;89;1914.82
3210;Caracol;17;-9.27998000;-43.32869000;2202505;89;1610.96
3211;Guaribas;17;-9.39600000;-43.69142000;2204550;89;3118.23
3212;Floriano;17;-6.77146000;-43.02402000;2203909;89;3409.65
3213;Flores do Piauí;17;-7.79218000;-42.92414000;2203800;89;946.73
3214;Itaueira;17;-7.60272000;-43.02759000;2205102;89;2554.18
3215;Nazaré do Piauí;17;-6.97475000;-42.67284000;2206704;89;1315.84
3216;Jerumenha;17;-7.09085480;-43.50961200;2205300;89;1867.31
3217;Canavieira;17;-7.69115000;-43.71788000;2202251;89;2162.87
3218;Rio Grande do Piauí;17;-7.78069800;-43.13727160;2209005;89;635.95
3219;Pavussu;17;-7.95483000;-43.21609000;2207850;89;1090.70
3221;Marcos Parente;17;-7.12222000;-43.89077000;2206001;89;677.41
3222;Landri Sales;17;-6.44965000;-41.92941000;2205607;89;1088.58
3223;Antônio Almeida;17;-7.21936000;-44.19728000;2200806;89;645.75
3224;Porto Alegre do Piauí;17;-6.97172000;-44.19585000;2208551;89;1169.44
3225;Uruçuí;17;-7.23385000;-44.55413000;2211209;89;8411.90
3226;Ribeiro Gonçalves;17;-7.56062000;-45.24182000;2208908;89;3978.94
3227;Baixa Grande do Ribeiro;17;-7.86454000;-45.21121000;2201150;89;7808.92
3228;Bertolínia;17;-7.64203000;-43.95050000;2201705;89;1225.34
3229;Sebastião Leal;17;-7.56808000;-44.06374000;2210631;89;3151.59
3230;Manoel Emídio;17;-8.00973000;-43.87389000;2205904;89;1618.99
3231;Eliseu Martins;17;-8.09622000;-43.66522000;2203602;89;1090.45
3232;Colônia do Gurguéia;17;-8.18523000;-43.79312000;2202752;89;430.62
3233;Canto do Buriti;17;-8.10856000;-42.94466000;2202307;89;4325.64
3234;Tamboril do Piauí;17;-8.40016000;-42.91234000;2210953;89;1587.30
3235;Brejo do Piauí;17;-8.20691000;-42.83688000;2201988;89;2267.33
3236;Pajeú do Piauí;17;-7.85736000;-42.82256000;2207355;89;986.95
3237;Bom Jesus;17;-9.07513000;-44.34991000;2201903;89;5469.18
3238;Currais;17;-9.01356000;-44.40076000;2203230;89;3156.66
3239;Santa Luz;17;-8.95051000;-44.12987000;2209302;89;1186.84
3240;Redenção do Gurguéia;17;-9.48643000;-44.58595000;2208700;89;2468.01
3241;Cristino Castro;17;-8.81813000;-44.22343000;2203107;89;1846.34
3242;Alvorada do Gurguéia;17;-8.44668000;-43.86798000;2200459;89;2131.92
3243;Palmeira do Piauí;17;-8.72807000;-44.23672000;2207405;89;2023.51
3244;Gilbués;17;-5.09288000;-42.80607000;2204402;89;3494.96
3245;Monte Alegre do Piauí;17;-9.74697000;-45.30775000;2206605;89;2417.93
3246;Santa Filomena;17;-9.11876000;-45.92114000;2209203;89;5285.44
3247;Curimatá;17;-10.03405000;-44.30857000;2203206;89;2337.54
3248;Júlio Borges;17;-10.32739000;-44.24065000;2205524;89;1297.11
3249;Avelino Lopes;17;-10.13549000;-43.95151000;2201101;89;1305.52
3250;Morro Cabeça no Tempo;17;-9.72265000;-43.90295000;2206654;89;2116.94
3251;Parnaguá;17;-10.22550000;-44.63768000;2207603;89;3429.28
3252;Riacho Frio;17;-10.12595750;-44.95210880;2208858;89;2222.10
3253;Corrente;17;-10.44287000;-45.15734000;2202901;89;3048.45
3254;Sebastião Barros;17;-10.81775000;-44.83306000;2210623;89;893.72
3255;Barreiras do Piauí;17;-9.92277830;-45.47724390;2201309;89;2028.30
3256;São Gonçalo do Gurguéia;17;-10.02898000;-45.30500000;2209757;89;1385.30
3257;Cristalândia do Piauí;17;-10.64986000;-45.18597000;2203008;89;1202.90
3258;São Luís;10;-2.53071000;-44.25485000;2111300;98;909.16
3259;São José de Ribamar;10;-2.55144000;-44.06996000;2111201;98;388.37
3260;Paço do Lumiar;10;-2.49686190;-44.13871890;2107506;98;122.83
3261;Raposa;10;-2.44208000;-44.10660000;2109452;98;66.28
3262;Presidente Juscelino;10;-2.92579000;-44.06398000;2109205;98;354.70
3263;Bacabeira;10;-2.97699000;-44.31530000;2101251;98;615.59
3264;Santa Rita;10;-3.14228140;-44.32539370;2110203;98;706.38
3265;Axixá;10;-2.83672450;-44.05315840;2101103;98;203.15
3266;Rosário;10;-2.93964000;-44.24591000;2109601;98;685.04
3267;Morros;10;-2.85146000;-44.03982000;2107100;98;1715.17
3268;Cachoeira Grande;10;-2.92911000;-44.05611000;2102374;98;705.63
3269;Icatu;10;-2.77359000;-44.05483000;2105104;98;1448.78
3270;Humberto de Campos;10;-2.59843000;-43.46481000;2105005;98;2131.25
3271;Primeira Cruz;10;-2.51018000;-43.44213000;2109403;98;1367.68
3272;Santo Amaro do Maranhão;10;-2.76328000;-43.25205000;2110278;98;1601.18
3273;Pinheiro;10;-2.51916000;-45.08221000;2108603;98;1512.97
3274;Presidente Sarney;10;-2.59174000;-45.36363000;2109270;98;724.15
3275;Pedro do Rosário;10;-2.97206000;-45.34944000;2108256;98;1749.89
3276;Santa Helena;10;-2.23524000;-45.30170000;2109809;98;2194.86
3277;Cajari;10;-2.44607000;-44.78146000;2102507;98;662.07
3278;Penalva;10;-3.29367000;-45.17268000;2108306;98;800.31
3279;Viana;10;-3.21898000;-45.00251000;2112803;98;1168.44
3280;Matinha;10;-3.10020000;-45.03283000;2106508;98;408.73
3281;São Vicente Ferrer;10;-2.89190000;-44.87916000;2111706;98;381.02
3282;Olinda Nova do Maranhão;10;-2.99945000;-44.99337000;2107456;98;197.64
3283;São João Batista;10;-2.95971000;-44.79587000;2111003;98;690.68
3284;Cajapió;10;-2.87834000;-44.67516000;2102408;98;908.73
3285;Bacurituba;10;-2.70837000;-44.73626000;2101350;98;674.51
3286;São Bento;10;-2.69822000;-44.83135000;2110500;98;468.89
3287;Palmeirândia;10;-2.65015000;-44.89360000;2107605;98;532.16
3288;Peri Mirim;10;-2.57861000;-44.85692000;2108405;98;398.72
3289;Bequimão;10;-2.45052000;-44.78584000;2101905;98;797.72
3290;Alcântara;10;-2.40491000;-44.41674000;2100204;98;1457.92
3291;Guimarães;10;-2.13205000;-44.60248000;2104909;98;595.38
3292;Cedral;10;-2.00068000;-44.53460000;2103109;98;283.19
3293;Porto Rico do Maranhão;10;-1.85858000;-44.58398000;2109056;98;218.83
3294;Mirinzal;10;-2.06693000;-44.78274000;2106805;98;687.75
3295;Central do Maranhão;10;-2.18998000;-44.82730000;2103125;98;319.05
3297;Serrano do Maranhão;10;-1.85715000;-45.11584000;2111789;98;1165.86
3298;Bacuri;10;-1.73201000;-45.13948000;2101301;98;674.51
3299;Santa Luzia do Paruá;10;-2.54499000;-45.77542000;2110039;98;1010.48
3300;Nova Olinda do Maranhão;10;-2.80367000;-45.70485000;2107357;98;2452.62
3301;Apicum-Açu;10;-1.53130500;-45.08169610;2100832;98;488.81
3302;Turilândia;10;-2.21803000;-45.30644000;2112456;98;1511.86
3303;Turiaçu;10;-1.66942000;-45.37068000;2112407;98;2578.50
3304;Presidente Médici;10;-2.38146000;-45.82157000;2109239;98;437.69
3305;Cândido Mendes;10;-1.45559450;-45.71651470;2102606;98;1640.76
3306;Maranhãozinho;10;-2.24178000;-45.85818000;2106375;98;760.95
3307;Governador Nunes Freire;10;-2.13050070;-45.88595670;2104677;98;1037.13
3308;Godofredo Viana;10;-1.41252000;-45.77299000;2104305;98;667.33
3309;Centro do Guilherme;10;-2.45002000;-46.03868000;2103158;98;1167.85
3310;Maracaçumé;10;-2.04309000;-45.95785000;2106326;98;635.82
3311;Luís Domingues;10;-1.32883000;-45.89891000;2106201;98;464.06
3312;Boa Vista do Gurupi;10;-1.79778030;-46.31433600;2101970;98;403.46
3313;Amapá do Maranhão;10;-2.51577000;-44.16733000;2100550;98;502.40
3314;Junco do Maranhão;10;-2.59458000;-44.19836000;2105658;98;555.09
3315;Carutapera;10;-2.24159000;-46.00895190;2102903;98;1232.08
3316;Centro Novo do Maranhão;10;-2.14309000;-46.12783000;2103174;98;8369.79
3317;Santa Inês;10;-3.66565000;-45.38175000;2109908;98;600.48
3318;Altamira do Maranhão;10;-4.16530000;-45.46838000;2100402;98;673.03
3319;Brejo de Areia;10;-7.52874000;-46.03797000;2102150;98;1023.59
3320;Vitorino Freire;10;-4.28789000;-45.24708000;2113009;98;1193.39
3321;Bela Vista do Maranhão;10;-3.74127000;-45.25040000;2101772;98;147.95
3322;Conceição do Lago-Açu;10;-3.84350000;-44.89342000;2103554;98;733.23
3323;Igarapé do Meio;10;-3.64316000;-45.18730000;2105153;98;368.69
3324;Vitória do Mearim;10;-3.45982000;-44.87298000;2112902;98;716.72
3325;Monção;10;-3.48604000;-45.25066000;2106904;98;1239.91
3326;Governador Newton Bello;10;-3.43238000;-45.67002000;2104651;98;1144.07
3327;Zé Doca;10;-3.27521000;-45.65776000;2114007;98;2140.11
3328;Araguanã;10;-2.95113000;-45.66546000;2100873;98;805.19
3329;Pindaré Mirim;10;-3.61544000;-45.34329000;2108504;98;834.79
3330;Tufilândia;10;-3.69283000;-45.51459000;2112274;98;271.01
3331;Bom Jardim;10;-3.54909000;-45.60239000;2102002;98;6590.53
3332;São João do Carú;10;-3.55549000;-46.25621000;2111029;98;908.08
3333;Santa Luzia;10;-3.96331000;-45.66329000;2110005;98;1010.48
3334;Buriticupu;10;-4.31854000;-46.45423000;2102325;98;2545.44
3335;Bom Jesus das Selvas;10;-4.48396000;-46.85652000;2102036;98;2679.07
3336;Alto Alegre do Pindaré;10;-3.66676000;-45.84661000;2100477;98;1932.29
3337;Codó;10;-4.45623000;-43.88671000;2103307;99;4361.34
3338;Alto Alegre do Maranhão;10;-4.21338000;-44.45001000;2100436;99;383.31
3339;Coroatá;10;-4.13396000;-44.12409000;2103604;99;2263.77
3340;Peritoró;10;-4.36995000;-44.33340000;2108454;99;824.73
3341;Timbiras;10;-4.25221000;-43.93370000;2112100;99;1486.58
3342;Vargem Grande;10;-3.54394600;-43.91625830;2112704;98;1957.75
3343;São Benedito do Rio Preto;10;-3.32713000;-43.52210000;2110401;98;931.49
3344;Nina Rodrigues;10;-3.46825900;-43.91380900;2107209;98;572.51
3345;Presidente Vargas;10;-3.40963000;-44.02460000;2109304;98;459.38
3346;Pirapemas;10;-3.72394000;-44.22709000;2108801;98;688.76
3347;Cantanhede;10;-3.63748000;-44.38038000;2102705;98;773.01
3348;Matões do Norte;10;-3.63051000;-44.55570000;2106631;98;794.65
3349;São Mateus do Maranhão;10;-4.03778000;-44.46790000;2111508;99;783.22
3350;Arari;10;-3.45149000;-44.78045000;2101004;98;1100.28
3351;Itapecuru Mirim;10;-3.39947000;-44.34994000;2105401;98;1471.44
3352;Anajatuba;10;-3.26431000;-44.61697000;2100709;98;1011.14
3353;Miranda do Norte;10;-3.56312000;-44.58087000;2106755;98;341.11
3354;Chapadinha;10;-3.74234000;-43.35971000;2103208;98;3247.39
3355;Afonso Cunha;10;-4.13469000;-43.32250000;2100105;98;371.34
3356;Mata Roma;10;-3.62374000;-43.11188000;2106409;98;548.41
3357;Buriti;10;-3.94353000;-42.92394000;2102200;98;818.42
3358;Brejo;10;-3.68317000;-42.75108000;2102101;98;1023.59
3359;Anapurus;10;-3.67388000;-43.10889000;2100808;98;608.29
3360;Urbano Santos;10;-3.20689000;-43.40112000;2112605;98;1705.77
3361;Belágua;10;-3.16123000;-43.50774000;2101731;98;569.43
3362;Santa Quitéria do Maranhão;10;-3.49558000;-42.55995000;2110104;98;1434.90
3363;Milagres do Maranhão;10;-3.58135280;-42.60620240;2106672;98;634.73
3364;São Bernardo;10;-3.36532000;-42.43551000;2110609;98;1006.92
3365;Santana do Maranhão;10;-3.11793000;-42.41335000;2110237;98;932.02
3366;Magalhães de Almeida;10;-3.39433000;-42.20586000;2106300;98;433.15
3367;Araioses;10;-2.88506000;-41.90499000;2100907;98;1782.60
3368;Água Doce do Maranhão;10;-3.72911000;-43.34365000;2100154;98;443.27
3369;Tutóia;10;-2.76518000;-42.27977000;2112506;98;1651.65
3370;Paulino Neves;10;-2.72021000;-42.54060000;2108058;98;979.18
3371;Barreirinhas;10;-2.75459000;-42.82395000;2101707;98;3026.54
3372;Caxias;10;-4.85331000;-43.34961000;2103000;99;5196.77
3373;Aldeias Altas;10;-4.62906000;-43.47193000;2100303;99;1942.12
3374;São João do Soter;10;-5.11246000;-43.81060000;2111078;99;1438.07
3375;Coelho Neto;10;-4.25110000;-43.00873000;2103406;98;975.54
3376;Duque Bacelar;10;-4.15551000;-42.94704000;2103901;98;317.92
3377;Timon;10;-5.10081000;-42.82397000;2112209;99;1764.61
3378;Parnarama;10;-5.68265000;-43.09269000;2107803;99;3240.49
3379;Matões;10;-5.52042000;-43.20035000;2106607;99;794.65
3380;São Francisco do Maranhão;10;-6.25209000;-42.86069000;2110906;99;2280.21
3381;Barão de Grajaú;10;-6.75443000;-43.02559000;2101509;99;2208.32
3382;São João dos Patos;10;-6.49719000;-43.70213000;2111102;99;1482.66
3383;Sucupira do Riachão;10;-6.41712000;-43.54412000;2111953;99;863.91
3384;Paraibano;10;-6.43249000;-43.98513000;2107704;99;530.52
3385;Passagem Franca;10;-6.18086000;-43.78250000;2107902;99;1358.33
3386;Lagoa do Mato;10;-6.04752000;-43.52719000;2105922;99;1512.99
3387;Buriti Bravo;10;-5.83692000;-43.83372000;2102309;99;1582.55
3388;Colinas;10;-6.02583000;-44.25070000;2103505;99;743.09
3389;Jatobá;10;-5.81653000;-44.22840000;2105450;99;591.38
3390;Fortuna;10;-5.73518000;-44.15652000;2104206;99;695.00
3391;Bacabal;10;-4.22859000;-44.77485000;2101202;99;1683.07
3392;Bom Lugar;10;-4.37182000;-45.03160000;2102077;99;445.48
3393;Lago Verde;10;-4.04348000;-44.93558000;2105906;99;623.24
3394;Olho DÁgua das Cunhãs;10;-4.14837000;-45.11392000;2107407;98;695.33
3395;Pio XII;10;-4.87887000;-43.37348000;2108702;98;545.14
3396;São Luís Gonzaga do Maranhão;10;-2.54271000;-44.27737000;2111409;99;909.16
3397;Satubinha;10;-4.52461000;-44.46678000;2111722;98;441.81
3398;Lago do Junco;10;-4.60305000;-45.05143000;2105807;99;328.53
3399;Lago dos Rodrigues;10;-4.61132000;-44.98112000;2105948;99;220.78
3400;Marajá do Sena;10;-4.62145000;-45.45349000;2106359;98;1402.59
3401;Lago da Pedra;10;-4.56949000;-45.13108000;2105708;99;1240.44
3402;Paulo Ramos;10;-4.44397000;-45.24015000;2108108;98;1168.61
3403;Lagoa Grande do Maranhão;10;-3.50595000;-42.56372000;2105963;99;744.20
3404;Igarapé Grande;10;-4.66315000;-44.85818000;2105203;99;374.25
3405;Bernardo do Mearim;10;-4.63008000;-44.76137000;2101939;99;248.69
3406;Pedreiras;10;-1.67684000;-46.01091000;2108207;99;261.72
3407;Trizidela do Vale;10;-4.57085000;-44.61804000;2112233;99;262.42
3408;Lima Campos;10;-4.51807000;-44.46442000;2106003;99;321.93
3409;Santo Antônio dos Lopes;10;-4.86503000;-44.35966000;2110302;99;770.92
3410;Capinzal do Norte;10;-4.73104000;-44.32650000;2102754;99;590.53
3411;Poção de Pedras;10;-4.75206000;-44.94086000;2108900;99;990.42
3412;Esperantinópolis;10;-4.88090000;-44.88197000;2104008;99;452.44
3413;São Raimundo do Doca Bezerra;10;-5.10470000;-45.07924000;2111631;99;419.35
3414;Joselândia;10;-4.98363000;-44.69861000;2105609;99;703.51
3415;São Roberto;10;-5.01511000;-44.99505000;2111672;99;227.46
3416;Presidente Dutra;10;-5.28415000;-44.49135000;2109106;99;771.57
3417;São José dos Basílios;10;-5.05461000;-44.58705000;2111250;99;353.23
3418;Tuntum;10;-5.25671000;-44.64416000;2112308;99;3369.12
3419;Dom Pedro;10;-5.03997000;-44.43788000;2103802;99;358.49
3420;Santa Filomena do Maranhão;10;-5.49900000;-44.55970000;2109759;99;623.21
3421;Governador Archer;10;-5.02277000;-44.26881000;2104503;99;445.86
3422;Gonçalves Dias;10;-5.15391000;-44.29852000;2104404;99;883.59
3423;Governador Eugênio Barros;10;-5.32204000;-44.24346000;2104602;99;816.99
3424;Senador Alexandre Costa;10;-5.25884000;-44.05603000;2111748;99;426.44
3425;Graça Aranha;10;-5.40658000;-44.33298000;2104701;99;271.45
3426;São Domingos do Maranhão;10;-5.58192000;-44.38208000;2110708;99;1151.98
3427;Governador Luiz Rocha;10;-5.47233000;-44.07197000;2104628;99;373.16
3428;Balsas;10;-2.55378000;-44.26222000;2101400;99;13.14
3429;Fortaleza dos Nogueiras;10;-6.96376000;-46.17068000;2104107;99;1853.99
3430;Nova Colinas;10;-7.11930000;-46.26021000;2107258;99;743.09
3431;Alto Parnaíba;10;-9.11051000;-45.93146000;2100501;99;11132.18
3432;Tasso Fragoso;10;-8.46997000;-45.74920000;2112001;99;4382.98
3433;Sambaíba;10;-7.14079000;-45.34702000;2109700;99;2478.70
3434;São Raimundo das Mangabeiras;10;-7.02761000;-45.48026000;2111607;99;3521.52
3435;Mirador;10;-6.37033000;-44.36552000;2106706;99;8521.08
3436;Sucupira do Norte;10;-6.47699000;-44.19254000;2111904;99;1074.44
3437;Pastos Bons;10;-6.59911000;-44.08954000;2108009;99;1635.32
3438;Nova Iorque;10;-6.73465000;-44.04746000;2107308;99;976.87
3439;Benedito Leite;10;-7.21646000;-44.55380000;2101806;99;1781.73
3440;São Domingos do Azeitão;10;-6.81399000;-44.64545000;2110658;99;960.93
3441;São Félix de Balsas;10;-7.08489220;-44.81297750;2110807;99;2032.36
3442;Loreto;10;-7.08498000;-45.13929000;2106102;99;3596.84
3443;Imperatriz;10;-5.49638000;-47.49389000;2105302;99;1368.99
3444;São Pedro da Água Branca;10;-5.08359000;-48.43096000;2111532;99;720.45
3445;Cidelândia;10;-5.17514000;-47.78306000;2103257;99;1464.03
3446;João Lisboa;10;-5.45092000;-47.40270000;2105500;99;1135.21
3447;Amarante do Maranhão;10;-2.55002000;-44.06755000;2100600;99;7438.22
3448;Vila Nova dos Martírios;10;-5.18568200;-48.13591340;2112852;99;1188.78
3449;Sítio Novo;10;-2.56603000;-44.27439000;2111805;99;3114.87
3450;Davinópolis;10;-5.52420000;-47.39298000;2103752;99;335.77
3451;Governador Edison Lobão;10;-5.75126000;-47.36170000;2104552;99;615.86
3452;São Francisco do Brejão;10;-5.12682000;-47.38636000;2110856;99;745.61
3453;Açailândia;10;-4.95256000;-47.49932000;2100055;99;5806.44
3454;Senador La Rocque;10;-5.44789000;-47.28774000;2111763;99;738.55
3455;Buritirana;10;-5.58802000;-47.01292000;2102358;99;818.42
3456;Montes Altos;10;-5.83116000;-47.06569000;2107001;99;1488.34
3457;Lajeado Novo;10;-6.18374000;-47.02764000;2105989;99;1064.46
3458;Ribamar Fiquene;10;-5.92960000;-47.38885000;2109551;99;733.83
3459;Itinga do Maranhão;10;-4.45291000;-47.52778000;2105427;99;3581.72
3460;Grajaú;10;-5.82101000;-46.13605000;2104800;99;1238.91
3461;Formosa da Serra Negra;10;-6.44187910;-46.19066950;2104099;99;3690.61
3462;Arame;10;-4.88672000;-46.01010000;2100956;99;2976.04
3463;Itaipava do Grajaú;10;-5.14146000;-45.78936000;2105351;99;1238.91
3464;Barra do Corda;10;-5.50559000;-45.23477000;2101608;99;5190.34
3465;Jenipapo dos Vieiras;10;-5.36844000;-45.63487000;2105476;99;1962.90
3466;Fernando Falcão;10;-6.14635000;-44.90668000;2104081;99;5086.59
3467;Campestre do Maranhão;10;-6.17300000;-47.36456000;2102556;99;615.38
3468;Porto Franco;10;-6.35453000;-47.37654000;2109007;99;1417.49
3469;São João do Paraíso;10;-6.46580000;-47.05453000;2111052;99;2053.84
3470;Estreito;10;-6.56036000;-47.44515000;2104057;99;2718.98
3471;São Pedro dos Crentes;10;-6.82741000;-46.53253000;2111573;99;979.63
3472;Carolina;10;-7.33167000;-47.46891000;2102804;99;6441.60
3473;Riachão;10;-7.36461000;-46.62336000;2109502;99;863.91
3474;Feira Nova do Maranhão;10;-6.96249000;-46.68407000;2104073;99;1473.41
3475;Ananindeua;14;-1.39748000;-48.40826000;1500800;91;190.45
3476;Marituba;14;-1.37517000;-48.33549000;1504422;91;103.34
3477;Santarém;14;-2.50881000;-54.95212000;1506807;93;229.51
3478;Mojuí dos Campos;14;-2.68091000;-54.63934000;1504752;93;4988.24
3479;Prainha;14;-1.79957000;-53.48077000;1506005;93;14786.95
3480;Placas;14;-3.86741700;-54.21695670;1505650;93;7173.19
3481;Uruará;14;-3.71901000;-53.74011000;1508159;93;10791.41
3482;Belterra;14;-2.63738000;-54.93051000;1501451;93;4398.42
3483;Medicilândia;14;-3.44672000;-52.88703000;1504455;93;8272.63
3484;Brasil Novo;14;-3.30701000;-52.53910000;1501725;93;6362.58
3485;Aveiro;14;-3.60153000;-55.32640000;1501006;93;17074.05
3486;Rurópolis;14;-4.09515000;-54.91030000;1506195;93;7021.32
3487;Juruti;14;-2.15552000;-56.09230000;1503903;93;8305.13
3488;Itaituba;14;-4.25671000;-55.98215000;1503606;93;62042.47
3489;Novo Progresso;14;-7.04068000;-55.41238000;1505031;93;38162.04
3490;Jacareacanga;14;-6.22162000;-57.75822000;1503754;93;53304.56
3491;Trairão;14;-4.70035000;-55.99559000;1508050;93;11991.09
3492;Alenquer;14;-1.95369000;-54.73926000;1500404;93;23645.45
3493;Curuá;14;-1.89015360;-55.12159290;1502855;93;1431.13
3494;Monte Alegre;14;-2.00499000;-54.07039000;1504802;93;18152.56
3495;Almeirim;14;-1.52518000;-52.57933000;1500503;93;72954.80
3496;Óbidos;14;-1.90940000;-55.51774000;1505106;93;28021.44
3497;Oriximiná;14;-1.76133000;-55.86446000;1505304;93;107603.66
